ID_Avaliacao;ID_Funcionario;Periodo;Nota_Geral;Competencia_Avaliada;Meta_Atingida_Pct;Avaliador_ID;Observacao;Ano;Semestre;Data_Referencia
AV-001388;FUNC-0397;2024-S1;2,8;Comunicação;115,2;FUNC-0035;Em desenvolvimento;2024;1;2024-06-30
AV-001389;FUNC-0397;2024-S2;3,0;Comunicação;114,7;FUNC-0006;Sem observação registrada;2024;2;2024-12-31
AV-001390;FUNC-0398;2022-S1;3,2;Orientação ao Cliente;114,9;FUNC-0039;Dentro do esperado;2022;1;2022-06-30
AV-001391;FUNC-0398;2022-S2;3,7;Conhecimento Técnico;98,2;FUNC-0028;Precisa evoluir em gestão do tempo;2022;2;2022-12-31
AV-001392;FUNC-0398;2023-S1;3,0;Proatividade;96,3;FUNC-0017;Dentro do esperado;2023;1;2023-06-30
AV-001393;FUNC-0398;2023-S2;3,5;Orientação ao Cliente;106,8;FUNC-0041;Dentro do esperado;2023;2;2023-12-31
AV-001394;FUNC-0398;2024-S1;3,4;Entrega de Resultados;108,6;FUNC-0059;Precisa evoluir em gestão do tempo;2024;1;2024-06-30
AV-001395;FUNC-0399;2023-S1;3,4;Liderança;120,6;FUNC-0025;Ótima colaboração com o time;2023;1;2023-06-30
AV-001396;FUNC-0399;2023-S2;3,3;Proatividade;99,1;FUNC-0020;Entrega consistente;2023;2;2023-12-31
AV-001397;FUNC-0399;2024-S1;3,4;Proatividade;51,7;FUNC-0006;Em desenvolvimento;2024;1;2024-06-30
AV-001399;FUNC-0400;2022-S2;4,4;Proatividade;104,8;FUNC-0019;Entrega consistente;2022;2;2022-12-31
AV-001400;FUNC-0400;2023-S1;3,8;Orientação ao Cliente;115,0;FUNC-0036;Ótima colaboração com o time;2023;1;2023-06-30
AV-001401;FUNC-0400;2023-S2;4,4;Liderança;86,5;FUNC-0021;Em desenvolvimento;2023;2;2023-12-31
AV-001402;FUNC-0400;2024-S1;3,7;Trabalho em Equipe;79,1;FUNC-0052;Dentro do esperado;2024;1;2024-06-30
AV-001403;FUNC-0400;2024-S2;4,4;Liderança;77,6;FUNC-0050;Entrega consistente;2024;2;2024-12-31
AV-001404;FUNC-0401;2022-S1;3,5;Trabalho em Equipe;83,3;FUNC-0058;Superou expectativas;2022;1;2022-06-30
AV-001405;FUNC-0401;2022-S2;3,4;Orientação ao Cliente;103,0;FUNC-0022;Precisa evoluir em gestão do tempo;2022;2;2022-12-31
AV-001406;FUNC-0401;2023-S1;3,8;Orientação ao Cliente;83,9;FUNC-0059;Em desenvolvimento;2023;1;2023-06-30
AV-001407;FUNC-0401;2023-S2;3,5;Liderança;110,1;FUNC-0011;Superou expectativas;2023;2;2023-12-31
AV-001408;FUNC-0401;2024-S1;3,3;Proatividade;72,1;FUNC-0038;Sem observação registrada;2024;1;2024-06-30
AV-001409;FUNC-0401;2024-S2;3,7;Trabalho em Equipe;75,1;FUNC-0010;Sem observação registrada;2024;2;2024-12-31
AV-001410;FUNC-0403;2023-S2;2,6;Trabalho em Equipe;77,0;FUNC-0006;Em desenvolvimento;2023;2;2023-12-31
AV-001411;FUNC-0403;2024-S1;2,3;Proatividade;74,0;FUNC-0032;Precisa evoluir em gestão do tempo;2024;1;2024-06-30
AV-001412;FUNC-0403;2024-S2;2,2;Liderança;113,1;FUNC-0006;Superou expectativas;2024;2;2024-12-31
AV-001413;FUNC-0405;2022-S1;3,7;Orientação ao Cliente;88,9;FUNC-0041;Em desenvolvimento;2022;1;2022-06-30
AV-001414;FUNC-0405;2022-S2;2,3;Entrega de Resultados;93,4;FUNC-0038;Em desenvolvimento;2022;2;2022-12-31
AV-001415;FUNC-0405;2023-S1;3,3;Trabalho em Equipe;102,3;FUNC-0060;Sem observação registrada;2023;1;2023-06-30
AV-001416;FUNC-0405;2023-S2;3,4;Comunicação;76,2;FUNC-0005;Entrega consistente;2023;2;2023-12-31
AV-001417;FUNC-0405;2024-S1;2,5;Liderança;95,9;FUNC-0012;Entrega consistente;2024;1;2024-06-30
AV-001418;FUNC-0405;2024-S2;2,8;Liderança;111,9;FUNC-0021;Ótima colaboração com o time;2024;2;2024-12-31
AV-001419;FUNC-0406;2024-S1;3,2;Entrega de Resultados;130,5;FUNC-0038;Sem observação registrada;2024;1;2024-06-30
AV-001420;FUNC-0406;2024-S2;3,0;Conhecimento Técnico;69,6;FUNC-0007;Entrega consistente;2024;2;2024-12-31
AV-001421;FUNC-0407;2022-S1;4,1;Comunicação;107,1;FUNC-0038;Em desenvolvimento;2022;1;2022-06-30
AV-001422;FUNC-0407;2022-S2;3,9;Conhecimento Técnico;75,6;FUNC-0017;Precisa evoluir em gestão do tempo;2022;2;2022-12-31
AV-001423;FUNC-0407;2023-S1;3,3;Proatividade;120,5;FUNC-0019;Precisa evoluir em gestão do tempo;2023;1;2023-06-30
AV-001424;FUNC-0407;2023-S2;4,6;Conhecimento Técnico;109,4;FUNC-0057;Sem observação registrada;2023;2;2023-12-31
AV-001425;FUNC-0407;2024-S1;4,0;Entrega de Resultados;66,8;FUNC-0007;Precisa evoluir em gestão do tempo;2024;1;2024-06-30
AV-001426;FUNC-0407;2024-S2;4,0;Entrega de Resultados;116,6;FUNC-0042;Entrega consistente;2024;2;2024-12-31
AV-001427;FUNC-0408;2022-S1;4,4;Trabalho em Equipe;100,0;FUNC-0048;Superou expectativas;2022;1;2022-06-30
AV-001428;FUNC-0408;2022-S2;4,4;Conhecimento Técnico;74,2;FUNC-0057;Sem observação registrada;2022;2;2022-12-31
AV-001429;FUNC-0408;2023-S1;4,1;Orientação ao Cliente;83,0;FUNC-0016;Precisa evoluir em gestão do tempo;2023;1;2023-06-30
AV-001430;FUNC-0408;2023-S2;4,8;Entrega de Resultados;102,1;FUNC-0005;Sem observação registrada;2023;2;2023-12-31
AV-001431;FUNC-0408;2024-S1;4,2;Liderança;98,4;FUNC-0008;Entrega consistente;2024;1;2024-06-30
AV-001432;FUNC-0408;2024-S2;4,0;Conhecimento Técnico;71,1;FUNC-0053;Em desenvolvimento;2024;2;2024-12-31
AV-001433;FUNC-0409;2024-S1;3,9;Orientação ao Cliente;90,0;FUNC-0040;Entrega consistente;2024;1;2024-06-30
AV-001434;FUNC-0409;2024-S2;3,7;Trabalho em Equipe;116,5;FUNC-0020;Dentro do esperado;2024;2;2024-12-31
AV-001435;FUNC-0410;2022-S1;3,2;Comunicação;74,8;FUNC-0033;Em desenvolvimento;2022;1;2022-06-30
AV-001436;FUNC-0410;2022-S2;3,8;Entrega de Resultados;80,0;FUNC-0003;Sem observação registrada;2022;2;2022-12-31
AV-001437;FUNC-0410;2023-S1;3,3;Trabalho em Equipe;89,6;FUNC-0003;Ótima colaboração com o time;2023;1;2023-06-30
AV-001438;FUNC-0410;2023-S2;2,7;Trabalho em Equipe;89,9;FUNC-0025;Dentro do esperado;2023;2;2023-12-31
AV-001439;FUNC-0410;2024-S1;4,1;Liderança;68,3;FUNC-0055;Em desenvolvimento;2024;1;2024-06-30
AV-001440;FUNC-0411;2024-S1;3,8;Proatividade;101,3;FUNC-0003;Entrega consistente;2024;1;2024-06-30
AV-001441;FUNC-0411;2024-S2;4,3;Conhecimento Técnico;93,8;FUNC-0027;Dentro do esperado;2024;2;2024-12-31
AV-001442;FUNC-0412;2022-S1;3,6;Proatividade;106,4;FUNC-0051;Precisa evoluir em gestão do tempo;2022;1;2022-06-30
AV-001443;FUNC-0412;2022-S2;3,8;Liderança;115,0;FUNC-0007;Superou expectativas;2022;2;2022-12-31
AV-001444;FUNC-0412;2023-S1;3,4;Trabalho em Equipe;92,6;FUNC-0031;Sem observação registrada;2023;1;2023-06-30
AV-001445;FUNC-0412;2023-S2;3,8;Liderança;114,3;FUNC-0006;Dentro do esperado;2023;2;2023-12-31
AV-001446;FUNC-0412;2024-S1;3,5;Liderança;81,3;FUNC-0046;Em desenvolvimento;2024;1;2024-06-30
AV-001447;FUNC-0412;2024-S2;3,3;Entrega de Resultados;114,9;FUNC-0047;Precisa evoluir em gestão do tempo;2024;2;2024-12-31
AV-001448;FUNC-0413;2024-S2;3,1;Proatividade;86,5;FUNC-0043;Sem observação registrada;2024;2;2024-12-31
AV-001449;FUNC-0414;2022-S1;3,4;Entrega de Resultados;102,2;FUNC-0049;Em desenvolvimento;2022;1;2022-06-30
AV-001450;FUNC-0414;2022-S2;3,1;Liderança;103,3;FUNC-0057;Superou expectativas;2022;2;2022-12-31
AV-001451;FUNC-0414;2023-S1;3,7;Proatividade;100,5;FUNC-0009;Dentro do esperado;2023;1;2023-06-30
AV-001452;FUNC-0414;2023-S2;3,0;Proatividade;88,6;FUNC-0046;Sem observação registrada;2023;2;2023-12-31
AV-001453;FUNC-0414;2024-S1;3,8;Comunicação;40,0;FUNC-0042;Precisa evoluir em gestão do tempo;2024;1;2024-06-30
AV-001454;FUNC-0414;2024-S2;3,4;Conhecimento Técnico;41,9;FUNC-0040;Dentro do esperado;2024;2;2024-12-31
AV-001455;FUNC-0415;2022-S1;4,2;Proatividade;64,8;FUNC-0015;Ótima colaboração com o time;2022;1;2022-06-30
AV-001456;FUNC-0415;2022-S2;4,4;Orientação ao Cliente;97,7;FUNC-0060;Ótima colaboração com o time;2022;2;2022-12-31
AV-001457;FUNC-0415;2023-S1;4,5;Entrega de Resultados;95,2;FUNC-0044;Sem observação registrada;2023;1;2023-06-30
AV-001458;FUNC-0415;2023-S2;5,0;Comunicação;99,2;FUNC-0022;Ótima colaboração com o time;2023;2;2023-12-31
AV-001459;FUNC-0415;2024-S1;4,2;Proatividade;81,2;FUNC-0007;Entrega consistente;2024;1;2024-06-30
AV-001460;FUNC-0415;2024-S2;4,2;Proatividade;97,5;FUNC-0029;Sem observação registrada;2024;2;2024-12-31
AV-001461;FUNC-0416;2022-S2;2,3;Entrega de Resultados;82,7;FUNC-0020;Dentro do esperado;2022;2;2022-12-31
AV-001462;FUNC-0416;2023-S1;2,1;Entrega de Resultados;63,4;FUNC-0025;Entrega consistente;2023;1;2023-06-30
AV-001463;FUNC-0416;2023-S2;1,8;Proatividade;87,0;FUNC-0031;Dentro do esperado;2023;2;2023-12-31
AV-001464;FUNC-0416;2024-S1;1,7;Orientação ao Cliente;70,9;FUNC-0059;Em desenvolvimento;2024;1;2024-06-30
AV-001465;FUNC-0416;2024-S2;2,3;Trabalho em Equipe;99,1;FUNC-0003;Sem observação registrada;2024;2;2024-12-31
AV-001466;FUNC-0417;2022-S1;3,3;Conhecimento Técnico;81,2;FUNC-0003;Entrega consistente;2022;1;2022-06-30
AV-001467;FUNC-0417;2022-S2;3,9;Comunicação;99,6;FUNC-0049;Ótima colaboração com o time;2022;2;2022-12-31
AV-001468;FUNC-0417;2023-S1;3,3;Comunicação;86,7;FUNC-0004;Precisa evoluir em gestão do tempo;2023;1;2023-06-30
AV-001469;FUNC-0417;2023-S2;3,9;Liderança;83,1;FUNC-0056;Ótima colaboração com o time;2023;2;2023-12-31
AV-001470;FUNC-0417;2024-S1;3,9;Proatividade;86,0;FUNC-0006;Sem observação registrada;2024;1;2024-06-30
AV-001471;FUNC-0417;2024-S2;4,4;Comunicação;119,6;FUNC-0007;Dentro do esperado;2024;2;2024-12-31
AV-001472;FUNC-0418;2022-S1;4,4;Orientação ao Cliente;97,4;FUNC-0041;Sem observação registrada;2022;1;2022-06-30
AV-001473;FUNC-0418;2022-S2;4,5;Proatividade;78,7;FUNC-0026;Sem observação registrada;2022;2;2022-12-31
AV-001474;FUNC-0418;2023-S1;3,6;Comunicação;75,2;FUNC-0019;Sem observação registrada;2023;1;2023-06-30
AV-001475;FUNC-0418;2023-S2;4,2;Liderança;95,6;FUNC-0041;Sem observação registrada;2023;2;2023-12-31
AV-001476;FUNC-0418;2024-S1;4,0;Orientação ao Cliente;102,2;FUNC-0013;Precisa evoluir em gestão do tempo;2024;1;2024-06-30
AV-001477;FUNC-0418;2024-S2;3,8;Proatividade;106,7;FUNC-0030;Sem observação registrada;2024;2;2024-12-31
AV-001478;FUNC-0419;2024-S2;3,8;Liderança;105,4;FUNC-0038;Superou expectativas;2024;2;2024-12-31
AV-001479;FUNC-0420;2024-S2;3,5;Comunicação;90,1;FUNC-0012;Ótima colaboração com o time;2024;2;2024-12-31
AV-001480;FUNC-0421;2022-S1;4,0;Trabalho em Equipe;84,1;FUNC-0026;Ótima colaboração com o time;2022;1;2022-06-30
AV-001481;FUNC-0421;2022-S2;4,1;Conhecimento Técnico;73,9;FUNC-0016;Sem observação registrada;2022;2;2022-12-31
AV-001482;FUNC-0421;2023-S1;3,5;Conhecimento Técnico;115,0;FUNC-0009;Ótima colaboração com o time;2023;1;2023-06-30
AV-001483;FUNC-0421;2023-S2;3,6;Orientação ao Cliente;55,7;FUNC-0012;Sem observação registrada;2023;2;2023-12-31
AV-001484;FUNC-0421;2024-S1;4,0;Trabalho em Equipe;103,2;FUNC-0006;Precisa evoluir em gestão do tempo;2024;1;2024-06-30
AV-001485;FUNC-0421;2024-S2;4,4;Liderança;108,3;FUNC-0035;Em desenvolvimento;2024;2;2024-12-31
AV-001486;FUNC-0422;2023-S1;3,5;Proatividade;87,2;FUNC-0059;Ótima colaboração com o time;2023;1;2023-06-30
AV-001487;FUNC-0422;2023-S2;4,1;Conhecimento Técnico;68,6;FUNC-0057;Entrega consistente;2023;2;2023-12-31
AV-001488;FUNC-0423;2024-S2;3,4;Comunicação;134,5;FUNC-0023;Sem observação registrada;2024;2;2024-12-31
AV-001489;FUNC-0424;2022-S2;2,9;Conhecimento Técnico;94,0;FUNC-0015;Ótima colaboração com o time;2022;2;2022-12-31
AV-001490;FUNC-0424;2023-S1;2,9;Proatividade;90,1;FUNC-0027;Precisa evoluir em gestão do tempo;2023;1;2023-06-30
AV-001491;FUNC-0425;2023-S2;3,2;Trabalho em Equipe;77,5;FUNC-0023;Sem observação registrada;2023;2;2023-12-31
AV-001492;FUNC-0426;2022-S1;3,7;Comunicação;101,9;FUNC-0043;Sem observação registrada;2022;1;2022-06-30
AV-001493;FUNC-0426;2022-S2;3,7;Orientação ao Cliente;81,8;FUNC-0023;Em desenvolvimento;2022;2;2022-12-31
AV-001494;FUNC-0426;2023-S1;3,4;Comunicação;93,3;FUNC-0016;Dentro do esperado;2023;1;2023-06-30
AV-001495;FUNC-0426;2023-S2;3,8;Entrega de Resultados;78,1;FUNC-0014;Entrega consistente;2023;2;2023-12-31
AV-001496;FUNC-0426;2024-S1;3,5;Trabalho em Equipe;107,4;FUNC-0016;Entrega consistente;2024;1;2024-06-30
AV-001497;FUNC-0426;2024-S2;3,5;Liderança;136,5;FUNC-0033;Dentro do esperado;2024;2;2024-12-31
AV-001498;FUNC-0432;2022-S1;4,6;Liderança;85,2;FUNC-0032;Dentro do esperado;2022;1;2022-06-30
AV-001499;FUNC-0432;2022-S2;4,8;Trabalho em Equipe;117,6;FUNC-0053;Sem observação registrada;2022;2;2022-12-31
AV-001500;FUNC-0432;2023-S1;3,8;Conhecimento Técnico;79,1;FUNC-0021;Sem observação registrada;2023;1;2023-06-30
AV-001501;FUNC-0432;2023-S2;4,0;Comunicação;83,6;FUNC-0035;Em desenvolvimento;2023;2;2023-12-31
AV-001502;FUNC-0432;2024-S1;3,3;Conhecimento Técnico;84,3;FUNC-0023;Precisa evoluir em gestão do tempo;2024;1;2024-06-30
AV-001503;FUNC-0432;2024-S2;3,9;Trabalho em Equipe;104,1;FUNC-0060;Entrega consistente;2024;2;2024-12-31
AV-001504;FUNC-0433;2022-S1;;Orientação ao Cliente;84,6;FUNC-0058;Sem observação registrada;2022;1;2022-06-30
AV-001505;FUNC-0433;2022-S2;;Entrega de Resultados;47,6;FUNC-0057;Ótima colaboração com o time;2022;2;2022-12-31
AV-001506;FUNC-0433;2023-S1;;Trabalho em Equipe;64,3;FUNC-0040;Entrega consistente;2023;1;2023-06-30
AV-001507;FUNC-0433;2023-S2;;Comunicação;95,6;FUNC-0019;Dentro do esperado;2023;2;2023-12-31
AV-001508;FUNC-0433;2024-S1;;Proatividade;91,8;FUNC-0027;Superou expectativas;2024;1;2024-06-30
AV-001509;FUNC-0433;2024-S2;;Trabalho em Equipe;118,6;FUNC-0053;Dentro do esperado;2024;2;2024-12-31
AV-001510;FUNC-0434;2023-S1;3,2;Liderança;68,4;FUNC-0044;Ótima colaboração com o time;2023;1;2023-06-30
AV-001511;FUNC-0434;2023-S2;3,3;Trabalho em Equipe;99,6;FUNC-0060;Em desenvolvimento;2023;2;2023-12-31
AV-001512;FUNC-0434;2024-S1;3,5;Orientação ao Cliente;103,8;FUNC-0060;Superou expectativas;2024;1;2024-06-30
AV-001514;FUNC-0435;2023-S1;3,2;Proatividade;113,0;FUNC-0028;Em desenvolvimento;2023;1;2023-06-30
AV-001515;FUNC-0435;2023-S2;3,1;Entrega de Resultados;111,5;FUNC-0008;Superou expectativas;2023;2;2023-12-31
AV-001516;FUNC-0435;2024-S1;3,3;Conhecimento Técnico;105,4;FUNC-0036;Ótima colaboração com o time;2024;1;2024-06-30
AV-001517;FUNC-0435;2024-S2;3,1;Conhecimento Técnico;84,3;FUNC-0050;Sem observação registrada;2024;2;2024-12-31
AV-001518;FUNC-0436;2022-S1;4,1;Comunicação;95,8;FUNC-0054;Sem observação registrada;2022;1;2022-06-30
AV-001519;FUNC-0436;2022-S2;4,6;Trabalho em Equipe;82,6;FUNC-0035;Em desenvolvimento;2022;2;2022-12-31
AV-001520;FUNC-0436;2023-S1;3,5;Conhecimento Técnico;85,4;FUNC-0012;Precisa evoluir em gestão do tempo;2023;1;2023-06-30
AV-001521;FUNC-0436;2023-S2;4,0;Liderança;103,9;FUNC-0034;Superou expectativas;2023;2;2023-12-31
AV-001522;FUNC-0436;2024-S1;4,5;Conhecimento Técnico;98,6;FUNC-0032;Superou expectativas;2024;1;2024-06-30
AV-001523;FUNC-0437;2024-S1;3,0;Trabalho em Equipe;84,4;FUNC-0002;Ótima colaboração com o time;2024;1;2024-06-30
AV-001524;FUNC-0437;2024-S2;3,1;Conhecimento Técnico;118,9;FUNC-0034;Sem observação registrada;2024;2;2024-12-31
AV-001525;FUNC-0438;2022-S1;3,0;Orientação ao Cliente;82,1;FUNC-0021;Sem observação registrada;2022;1;2022-06-30
AV-001526;FUNC-0438;2022-S2;2,7;Comunicação;112,6;FUNC-0018;Precisa evoluir em gestão do tempo;2022;2;2022-12-31
AV-001527;FUNC-0438;2023-S1;3,0;Conhecimento Técnico;109,6;FUNC-0053;Entrega consistente;2023;1;2023-06-30
AV-001528;FUNC-0438;2023-S2;2,9;Orientação ao Cliente;84,5;FUNC-0038;Superou expectativas;2023;2;2023-12-31
AV-001529;FUNC-0438;2024-S1;2,7;Comunicação;61,1;FUNC-0044;Ótima colaboração com o time;2024;1;2024-06-30
AV-001530;FUNC-0438;2024-S2;3,0;Proatividade;93,6;FUNC-0034;Entrega consistente;2024;2;2024-12-31
AV-001531;FUNC-0439;2022-S1;4,2;Conhecimento Técnico;94,5;FUNC-0059;Entrega consistente;2022;1;2022-06-30
AV-001532;FUNC-0439;2022-S2;3,6;Comunicação;79,6;FUNC-0047;Entrega consistente;2022;2;2022-12-31
AV-001533;FUNC-0439;2023-S1;3,9;Proatividade;59,1;FUNC-0043;Sem observação registrada;2023;1;2023-06-30
AV-001534;FUNC-0439;2023-S2;3,7;Trabalho em Equipe;102,7;FUNC-0043;Sem observação registrada;2023;2;2023-12-31
AV-001535;FUNC-0439;2024-S1;3,3;Orientação ao Cliente;106,6;FUNC-0002;Dentro do esperado;2024;1;2024-06-30
AV-001536;FUNC-0439;2024-S2;3,6;Proatividade;81,5;FUNC-0003;Sem observação registrada;2024;2;2024-12-31
AV-001537;FUNC-0440;2024-S1;3,4;Conhecimento Técnico;97,1;FUNC-0050;Ótima colaboração com o time;2024;1;2024-06-30
AV-001538;FUNC-0440;2024-S2;3,1;Comunicação;105,3;FUNC-0018;Superou expectativas;2024;2;2024-12-31
AV-001539;FUNC-0441;2022-S1;4,6;Conhecimento Técnico;70,5;FUNC-0044;Dentro do esperado;2022;1;2022-06-30
AV-001540;FUNC-0441;2022-S2;4,4;Liderança;45,8;FUNC-0025;Entrega consistente;2022;2;2022-12-31
AV-001541;FUNC-0441;2023-S1;5,0;Conhecimento Técnico;95,5;FUNC-0035;Sem observação registrada;2023;1;2023-06-30
AV-001542;FUNC-0441;2023-S2;5,0;Conhecimento Técnico;91,7;FUNC-0008;Sem observação registrada;2023;2;2023-12-31
AV-001543;FUNC-0441;2024-S1;5,0;Orientação ao Cliente;93,7;FUNC-0037;Ótima colaboração com o time;2024;1;2024-06-30
AV-001544;FUNC-0441;2024-S2;4,6;Proatividade;89,7;FUNC-0058;Sem observação registrada;2024;2;2024-12-31
AV-001545;FUNC-0442;2022-S1;4,1;Proatividade;88,8;FUNC-0006;Precisa evoluir em gestão do tempo;2022;1;2022-06-30
AV-001546;FUNC-0442;2022-S2;4,4;Conhecimento Técnico;77,0;FUNC-0030;Precisa evoluir em gestão do tempo;2022;2;2022-12-31
AV-001547;FUNC-0442;2023-S1;3,9;Trabalho em Equipe;114,6;FUNC-0027;Dentro do esperado;2023;1;2023-06-30
AV-001548;FUNC-0442;2023-S2;4,4;Conhecimento Técnico;113,9;FUNC-0039;Ótima colaboração com o time;2023;2;2023-12-31
AV-001549;FUNC-0442;2024-S1;4,6;Conhecimento Técnico;111,6;FUNC-0018;Sem observação registrada;2024;1;2024-06-30
AV-001550;FUNC-0442;2024-S2;4,4;Conhecimento Técnico;117,7;FUNC-0048;Em desenvolvimento;2024;2;2024-12-31
AV-001551;FUNC-0443;2024-S1;3,2;Proatividade;96,1;FUNC-0032;Sem observação registrada;2024;1;2024-06-30
AV-001552;FUNC-0443;2024-S2;3,2;Entrega de Resultados;105,7;FUNC-0017;Sem observação registrada;2024;2;2024-12-31
AV-001553;FUNC-0445;2022-S1;2,1;Proatividade;99,7;FUNC-0058;Precisa evoluir em gestão do tempo;2022;1;2022-06-30
AV-001554;FUNC-0445;2022-S2;2,7;Entrega de Resultados;99,0;FUNC-0020;Entrega consistente;2022;2;2022-12-31
AV-001555;FUNC-0445;2023-S1;2,6;Trabalho em Equipe;94,9;FUNC-0024;Entrega consistente;2023;1;2023-06-30
AV-001556;FUNC-0447;2022-S1;3,2;Entrega de Resultados;83,0;FUNC-0005;Entrega consistente;2022;1;2022-06-30
AV-001557;FUNC-0447;2022-S2;3,2;Orientação ao Cliente;111,4;FUNC-0020;Entrega consistente;2022;2;2022-12-31
AV-001558;FUNC-0447;2023-S1;3,4;Orientação ao Cliente;89,6;FUNC-0052;Ótima colaboração com o time;2023;1;2023-06-30
AV-001559;FUNC-0447;2023-S2;3,6;Trabalho em Equipe;116,9;FUNC-0043;Dentro do esperado;2023;2;2023-12-31
AV-001560;FUNC-0447;2024-S1;3,5;Entrega de Resultados;83,5;FUNC-0002;Sem observação registrada;2024;1;2024-06-30
AV-001561;FUNC-0447;2024-S2;3,1;Entrega de Resultados;111,9;FUNC-0031;Ótima colaboração com o time;2024;2;2024-12-31
AV-001562;FUNC-0448;2022-S1;4,5;Liderança;58,8;FUNC-0015;Dentro do esperado;2022;1;2022-06-30
AV-001563;FUNC-0448;2022-S2;4,8;Trabalho em Equipe;109,8;FUNC-0023;Entrega consistente;2022;2;2022-12-31
AV-001564;FUNC-0448;2023-S1;4,6;Liderança;100,1;FUNC-0030;Ótima colaboração com o time;2023;1;2023-06-30
AV-001565;FUNC-0448;2023-S2;4,2;Orientação ao Cliente;114,1;FUNC-0023;Em desenvolvimento;2023;2;2023-12-31
AV-001566;FUNC-0449;2024-S2;3,5;Trabalho em Equipe;113,6;FUNC-0045;Sem observação registrada;2024;2;2024-12-31
AV-001567;FUNC-0450;2023-S1;3,0;Orientação ao Cliente;119,9;FUNC-0046;Ótima colaboração com o time;2023;1;2023-06-30
AV-001568;FUNC-0450;2023-S2;3,0;Conhecimento Técnico;104,4;FUNC-0017;Em desenvolvimento;2023;2;2023-12-31
AV-001569;FUNC-0450;2024-S1;3,1;Conhecimento Técnico;74,6;FUNC-0028;Dentro do esperado;2024;1;2024-06-30
AV-001570;FUNC-0450;2024-S2;3,5;Proatividade;81,2;FUNC-0024;Superou expectativas;2024;2;2024-12-31
AV-001571;FUNC-0452;2024-S2;3,0;Trabalho em Equipe;102,3;FUNC-0023;Dentro do esperado;2024;2;2024-12-31
AV-001572;FUNC-0454;2022-S1;3,3;Liderança;98,8;FUNC-0055;Em desenvolvimento;2022;1;2022-06-30
AV-001573;FUNC-0454;2022-S2;3,4;Conhecimento Técnico;127,4;FUNC-0034;Superou expectativas;2022;2;2022-12-31
AV-001574;FUNC-0454;2023-S1;3,8;Trabalho em Equipe;125,5;FUNC-0056;Dentro do esperado;2023;1;2023-06-30
AV-001575;FUNC-0454;2023-S2;3,5;Orientação ao Cliente;92,7;FUNC-0041;Precisa evoluir em gestão do tempo;2023;2;2023-12-31
AV-001576;FUNC-0454;2024-S1;2,8;Orientação ao Cliente;113,6;FUNC-0018;Entrega consistente;2024;1;2024-06-30
AV-001577;FUNC-0454;2024-S2;3,5;Entrega de Resultados;114,2;FUNC-0026;Entrega consistente;2024;2;2024-12-31
AV-001578;FUNC-0455;2023-S2;4,0;Liderança;128,8;FUNC-0028;Sem observação registrada;2023;2;2023-12-31
AV-001579;FUNC-0455;2024-S1;3,9;Proatividade;114,6;FUNC-0050;Sem observação registrada;2024;1;2024-06-30
AV-001580;FUNC-0455;2024-S2;3,9;Entrega de Resultados;107,0;FUNC-0049;Sem observação registrada;2024;2;2024-12-31
AV-001581;FUNC-0456;2022-S1;3,2;Comunicação;103,4;FUNC-0020;Dentro do esperado;2022;1;2022-06-30
AV-001582;FUNC-0456;2022-S2;2,4;Proatividade;68,0;FUNC-0020;Superou expectativas;2022;2;2022-12-31
AV-001583;FUNC-0457;2022-S1;2,7;Proatividade;109,7;FUNC-0043;Precisa evoluir em gestão do tempo;2022;1;2022-06-30
AV-001584;FUNC-0457;2022-S2;2,7;Liderança;85,8;FUNC-0013;Superou expectativas;2022;2;2022-12-31
AV-001585;FUNC-0457;2023-S1;2,4;Proatividade;96,5;FUNC-0011;Precisa evoluir em gestão do tempo;2023;1;2023-06-30
AV-001586;FUNC-0457;2023-S2;2,8;Orientação ao Cliente;100,4;FUNC-0013;Ótima colaboração com o time;2023;2;2023-12-31
AV-001587;FUNC-0457;2024-S1;3,3;Entrega de Resultados;75,8;FUNC-0042;Superou expectativas;2024;1;2024-06-30
AV-001588;FUNC-0457;2024-S2;2,1;Orientação ao Cliente;102,1;FUNC-0023;Entrega consistente;2024;2;2024-12-31
AV-001589;FUNC-0459;2022-S1;3,3;Liderança;126,2;FUNC-0002;Entrega consistente;2022;1;2022-06-30
AV-001590;FUNC-0459;2022-S2;3,4;Orientação ao Cliente;73,8;FUNC-0053;Superou expectativas;2022;2;2022-12-31
AV-001591;FUNC-0459;2023-S1;3,5;Proatividade;92,4;FUNC-0035;Sem observação registrada;2023;1;2023-06-30
AV-001592;FUNC-0459;2023-S2;3,4;Conhecimento Técnico;103,6;FUNC-0060;Dentro do esperado;2023;2;2023-12-31
